Time Values,Noisy Yaw,Filtered Yaw,Reference Yaw,Noisy Ax,Filtered Ax,Vx Values,Yaw Error,Yaw Error Derivatives,Yaw Correction,Steering Values,Sideslip,Noisy Ay,Filtered Ay,Vy
0.432,-0.10172540726869622,-0.03050711245108416,0.0,3.1129841743479063,2.1011111215616793,0.7158786236307579,-2.469643297016789e-06,-8.124562056132583e-06,-1.4214271646111233e-18,0.0,-4.88298524593921e-05,1.327592020295005,-0.06051161319308723,-3.495624759850529e-05
0.448,-0.10116124723002023,-0.04463902134971767,0.0,2.7570802480250913,2.23231499185889,0.7430838691312108,-2.4596650070545643e-06,6.236431226390366e-07,-1.4214271646111233e-18,0.0,-4.731018228648291e-05,-0.03636948643085284,-0.05568281814675865,-3.515543332897152e-05
0.464,0.1809562870903508,0.0004822512502844628,0.0,1.5068038194513762,2.0872056471171607,0.7702890351527089,-1.812589974655564e-06,4.044218952493752e-05,-1.4214271646111233e-18,0.0,-4.592374272198923e-05,0.04679176994815242,-0.0351868962413979,-3.537455549679052e-05
0.48,-0.19235377391909372,-0.038086163284310456,0.0,2.5221334783571345,2.1741939413073244,0.7974941363591554,-8.733539909234352e-07,5.870224898325805e-05,-1.4214271646111233e-18,0.0,-4.4613953409746145e-05,1.3116412447395367,0.234187179492555,-3.5579366267678885e-05
0.496,-0.19926570294605786,-0.07032271821872352,0.0,1.9492973794136013,2.1292137261555606,0.8246991858265195,3.1076392152498794e-07,7.400736952802644e-05,-1.4214271646111233e-18,0.0,-4.3372450048876723e-05,-0.26155158304931514,0.13503743700454063,-3.576922426503934e-05
0.512,-0.07683787134104474,-0.07162576558101039,0.0,0.6996495861998266,1.84329722552763,0.8519041954395143,1.5056535676815933e-06,7.468060288478782e-05,-1.4214271646111233e-18,0.0,-4.218194962467047e-05,-0.35408474772099924,0.03721174347494155,-3.593497987838826e-05
0.528,-0.18792386514173873,-0.0948855767099505,0.0,2.839639372262536,2.0425672930557353,0.879109174953532,2.450733828408995e-06,5.90675162954626e-05,-1.4214271646111233e-18,0.0,-4.10302919264673e-05,-0.5146458200581225,-0.07316067659331078,-3.607010610382039e-05
0.544,0.04209014670208857,-0.06749028789022993,0.0,1.0015200776015065,1.8343567544879367,0.9063141308707495,2.722492130658972e-06,1.6984893890623565e-05,-1.4214271646111233e-18,0.0,-3.9898842875136985e-05,-0.3999027392363823,-0.13850943294725196,-3.616088512231676e-05
0.56,-0.09545766645476574,-0.07308378243807477,0.0,1.8147545752973504,1.8304363054485169,0.9335190663663528,2.5462568414293954e-06,-1.1014705576848533e-05,-1.4214271646111233e-18,0.0,-3.882410946304854e-05,0.2605479197284552,-0.05869769366256175,-3.624304643666001e-05
0.5760000000000001,-0.10763297184217059,-0.07999363521010533,0.0,0.9767048767850443,1.6596896517449553,0.9607239834546061,1.4410501649537594e-06,-6.907541727972725e-05,-1.4214271646111233e-18,0.0,-3.777012031879204e-05,-0.19295174996420641,-0.08554856278837372,-3.628666046548494e-05
0.592,-0.023299056386035907,-0.0686547038061278,0.0,1.913471017749237,1.7104459949512407,0.9879288853010685,1.0283643924922237e-07,-8.363835785653356e-05,-1.4214271646111233e-18,0.0,-3.679247688534498e-05,-0.0317300067091981,-0.07478483672672401,-3.6348350693205614e-05
0.608,0.13327013627265363,-0.02826970014184229,0.0,0.9011824153823035,1.5485931361671836,1.0151337766029502,-1.5927638019764061e-06,-0.00010597501507660178,-1.4214271646111233e-18,0.0,-3.5861210594933495e-05,1.1495823153938962,0.1700888098515304,-3.640392616039404e-05
0.624,-0.1455079043539191,-0.05171735423075141,0.0,1.0292194787464588,1.4447183460001207,1.0423386619162043,-2.689505613329242e-06,-6.854636320955223e-05,-1.4214271646111233e-18,0.0,-3.502582157266739e-05,-1.2075741983747166,-0.10544394745291358,-3.65087680054996e-05
0.64,0.16766801123045555,-0.007840265274266414,0.0,0.2978682924830178,1.2153482523654227,1.0695435427358382,-3.2895237230698012e-06,-3.750113185878496e-05,-1.4214271646111233e-18,0.0,-3.424515034380359e-05,-0.2031860710729433,-0.12499237924486982,-3.6626679434550835e-05
0.656,0.18755869561743221,0.03123953594710213,0.0,0.44727976563982264,1.061734519474231,1.0967484177968823,-2.6871406540500774e-06,3.764894181373274e-05,-1.4214271646111233e-18,0.0,-3.354899241944624e-05,0.7818132893333279,0.05636879643757324,-3.6794804368511875e-05
0.672,-0.10763404906952145,0.0034648148304690374,0.0,2.6928300931600395,1.3879536825229495,1.123953285796862,-1.3030116764492818e-06,8.650806110004972e-05,-1.4214271646111233e-18,0.0,-3.289029102736289e-05,-1.0833815615456652,-0.171581308917436,-3.6967150684349574e-05
0.6880000000000001,0.16066849231981725,0.03490555330832512,0.0,2.936498279972734,1.697662631367448,1.1511581484395552,6.094889909115861e-07,0.00011953129171005426,-1.4214271646111233e-18,0.0,-3.2255948570320045e-05,0.3670327999349515,-0.06385847693687459,-3.7131698045248985e-05
0.704,-0.06474428103852455,0.01497558523000576,0.0,1.8436125097540477,1.7268526088154286,1.1783630097497426,2.274398229129327e-06,0.0001040568273886088,-1.4214271646111233e-18,0.0,-3.16158243438327e-05,1.310850373706338,0.21108330986970314,-3.7254917941930725e-05
0.72,-0.03414222075536654,0.005152023651557827,0.0,2.203034848554398,1.8220890604605227,1.2055678718943874,3.4773851175684583e-06,7.51866805274457e-05,-1.4214271646111233e-18,0.0,-3.098785328163425e-05,1.11681461403662,0.3922295777356053,-3.735796034727293e-05
0.736,0.10622759313492428,0.02536713805050164,0.0,3.00019646805025,2.0577105478327873,1.2327727331747722,3.2391295682628345e-06,-1.4890971831601487e-05,-1.4214271646111233e-18,0.0,-3.0335877050461187e-05,-0.06181168281794156,0.301421323368648,-3.739724207622268e-05
0.752,0.12933792366410377,0.046161295503882926,0.0,2.5534043084327354,2.156849301529244,1.2599775903782686,2.0496014926610713e-06,-7.43455047251102e-05,-1.4214271646111233e-18,0.0,-2.9709921337486443e-05,1.087954703699505,0.45872800193625096,-3.74338351081481e-05
0.768,-0.10546898075786676,0.015835239942903537,0.0,2.625501028868077,2.250579647950908,1.28718244360303,-2.2954243817993545e-07,-0.00014244649567756292,-1.4214271646111233e-18,0.0,-2.9094763801326928e-05,0.32512828391596993,0.4320080580602648,-3.7450269176412255e-05
0.784,0.09610395832228696,0.03188898372334315,0.0,2.6844803151893517,2.3373597819638223,1.3143872968984927,-2.2760807893954947e-06,-0.00012790864695097246,-1.4214271646111233e-18,0.0,-2.8546163216412175e-05,0.565552250585311,0.4587168967392369,-3.752071431703485e-05
0.8,-0.1417647619410445,-0.0028417655543100315,0.0,2.3617708446910957,2.3422419945296284,1.3415921529036834,-3.783200804076447e-06,-9.41950009175595e-05,-1.4214271646111233e-18,0.0,-2.803984059813405e-05,0.352269084321104,0.4374273341668644,-3.761803012498561e-05
0.8160000000000001,0.04807126280946248,0.007340840145610131,0.0,2.927721929481841,2.459337981832465,1.3687970093962292,-3.594933666260032e-06,1.1766696113525931e-05,-1.4214271646111233e-18,0.0,-2.7606193728911215e-05,-1.4264455477431326,0.06465275679035848,-3.778727542654586e-05
0.8320000000000001,0.09050144525654924,0.023972961196196033,0.0,2.607985522494614,2.489067490015656,1.3960018622546457,-2.024185063180873e-06,9.817178769244743e-05,-1.4214271646111233e-18,0.0,-2.7201408939541622e-05,0.6253562980302282,0.17679346522980416,-3.7973217544915944e-05
0.848,0.18748999748512174,0.05667636848971787,0.0,2.676918202998892,2.526637632653358,1.423206711883882,5.046391324888904e-07,0.0001580515122293602,-1.4214271646111233e-18,0.0,-2.680633042975877e-05,0.021435331368007307,0.14572183842349123,-3.815094939774799e-05
0.864,0.1711422133305272,0.07956953747389031,0.0,0.5104116622534223,2.123392438291357,1.4504115630921572,2.773904582758147e-06,0.00014182909064182854,-1.4214271646111233e-18,0.0,-2.6387686082823623e-05,0.05438966724680241,0.12745540417537865,-3.827300502665667e-05
0.88,0.05285630767744293,0.07422689151220951,0.0,2.920080184924691,2.2827299876893417,1.4776164177532611,4.1599746766708594e-06,8.662938086954452e-05,-1.4214271646111233e-18,0.0,-2.595977236635261e-05,-0.05831422056608307,0.09030147921045655,-3.835858585827678e-05
0.896,0.06866671244442252,0.07311485569833356,0.0,1.8252676397917684,2.1912375180836183,1.5048212718586855,3.4285341591841134e-06,-4.571503234292163e-05,-1.4214271646111233e-18,0.0,-2.5497185144181887e-05,0.6893726265328304,0.2101157087092531,-3.836870658579875e-05
0.912,-0.08944115384078062,0.040603653784550345,0.0,0.8436729499623402,1.921724604409952,1.532026121658608,1.3296153353880808e-06,-0.00013118242648725204,-1.4214271646111233e-18,0.0,-2.5055503971064577e-05,0.4515097546798568,0.25839451791222495,-3.838568658302448e-05
0.928,0.18277222320466813,0.06903736767191013,0.0,2.2639194378390357,1.990163571103799,1.5592309700426594,-1.7689315811666612e-06,-0.00019365918228467135,-1.4214271646111233e-18,0.0,-2.4631640981090076e-05,1.049187229400165,0.41655306022837024,-3.840641746845489e-05
0.9440000000000001,0.1622876588273987,0.08768742590440834,0.0,0.8118625248500563,1.754503361835354,1.5864358222249098,-3.866945983635138e-06,-0.0001311259001542798,-1.4214271646111233e-18,0.0,-2.4277186210246385e-05,-1.1216066198266887,0.10892112419425737,-3.8514197874325985e-05
0.96,0.013695856408393648,0.0728891120044942,0.0,2.1627456498819804,1.8361518194486033,1.6136406766374125,-4.411546482302648e-06,-3.403753116671937e-05,-1.4214271646111233e-18,0.0,-2.3961499050975e-05,0.060169273057865555,0.0991707539665104,-3.866524954926195e-05
0.976,0.126661741524962,0.08364363790891856,0.0,0.4558405404031345,1.5600895636310184,1.640845527507408,-2.495964240902339e-06,0.00011972389008751932,-1.4214271646111233e-18,0.0,-2.369450607143806e-05,-0.07667058056519696,0.0640024870590872,-3.887902432109221e-05
0.992,-0.16439804472350705,0.034035301381456884,0.0,1.4666191984363854,1.5413954905917238,1.6680503749222817,6.584880843811353e-07,0.00019715327033021713,-1.4214271646111233e-18,0.0,-2.342100888800031e-05,0.7978888199141551,0.21077975363299012,-3.9067422663830405e-05
1.008,-0.16979418227515425,-0.006730595350378933,0.0,2.0685068749922086,1.646817767473149,1.6952552250895536,3.6166516419266103e-06,0.00018488522234659218,-1.4214271646111233e-18,0.0,-2.311958143052389e-05,-1.039909594466031,-0.03935811598996547,-3.919359122896223e-05
1.024,0.1015064172991127,0.014916807179693937,0.0,2.0108359450976687,1.71962140299864,1.7224600791643159,4.580365693345037e-06,6.023212821365169e-05,-1.4214271646111233e-18,0.0,-2.2773876551607757e-05,-0.26314719601559816,-0.08411593199545289,-3.922709321474236e-05
1.04,-0.043734268702973395,0.003186592003099939,0.0,1.3497283747582982,1.64564279735019,1.7496649307085863,3.3277929400697904e-06,-7.828579707970294e-05,-1.4214271646111233e-18,0.0,-2.2423485130733242e-05,-0.40131032274691447,-0.14755481014607258,-3.923358556408511e-05
1.056,0.13869845653154822,0.030288964908879102,0.0,2.66563803901834,1.8496418456844936,1.7768697777349376,-1.3527476405502497e-07,-0.00021644173150780097,-1.4214271646111233e-18,0.0,-2.2072652781830873e-05,1.4721392560940223,0.17638400310301627,-3.9220229648841665e-05
1.072,0.028590840204867428,0.02994933996807605,0.0,3.1522112208986948,2.1101557207278847,1.8040746269088423,-3.3741824548499594e-06,-0.0002024317306746834,-1.4214271646111233e-18,0.0,-2.1782205677996498e-05,-0.7102091944046933,-0.0009346363989004569,-3.929672458799817e-05
1.088,0.17499535773287894,0.058958543521075865,0.0,1.3464850489501679,1.9574215863721347,1.831279480601453,-5.061498697502606e-06,-0.00010545726516579041,-1.4214271646111233e-18,0.0,-2.1534648048916712e-05,-0.7054885292674582,-0.14184541497280262,-3.943595910005131e-05
1.104,-0.013899857407199035,0.04438686333540827,0.0,0.9095545949506624,1.7478481880876588,1.858484332047765,-3.550103080124041e-06,9.446222608616031e-05,-1.4214271646111233e-18,0.0,-2.1340768651854543e-05,0.681502265214067,0.022824121064713848,-3.966148417934877e-05
1.12,0.06855875200613343,0.04922124106955598,0.0,2.205605519809895,1.8393996544321567,1.8856891786214767,2.8852012834144467e-08,0.0002236846933098866,-1.4214271646111233e-18,0.0,-2.114260094773161e-05,0.9775779615068608,0.21377488915324905,-3.9868373820990186e-05
